latitude,longitude,pga_475_overall,pga_2475_overall,pga_475_bg
22.60000000000001,69.7999999999999,0.10067035418633066,0.1822438754361088,0.01116873352750701
22.60000000000001,69.89999999999989,0.10099304942344253,0.18264213140202104,0.011227586816751364
22.60000000000001,69.99999999999989,0.10118511025265609,0.18282050252610743,0.011265411743288196
22.60000000000001,70.09999999999988,0.10121221442680581,0.18274237071205343,0.011276134968873888
22.60000000000001,70.19999999999987,0.10125077809625344,0.18292127357732835,0.011252905297965129
22.60000000000001,70.29999999999987,0.10104006304212752,0.1827396171787787,0.011189202742648502
22.60000000000001,70.39999999999986,0.10053285062259061,0.18212888402516694,0.011078529564836855
22.60000000000001,70.49999999999986,0.09989977171712335,0.1815726474713268,0.010914537133757521
22.60000000000001,70.59999999999985,0.09887258080081109,0.18040401492484734,0.010692319941339826
22.60000000000001,70.69999999999985,0.0973900663060525,0.178534681308415,0.010407903012361254
22.60000000000001,70.79999999999984,0.09567380221955155,0.1765121227649118,0.010056082547082705
22.60000000000001,70.89999999999984,0.09351483614999577,0.1737499098108122,0.009645120871748836
22.60000000000001,70.99999999999983,0.09094322258226696,0.17027081338766523,0.00917682368509367
22.60000000000001,71.09999999999982,0.08817813023618801,0.16663318477347647,0.008651707185230579
22.60000000000001,71.19999999999982,0.08470863435911112,0.16160987434887747,0.008054258383472035
22.60000000000001,71.29999999999981,0.07980880119224136,0.1535005841732819,0.007361954086453576
22.60000000000001,71.3999999999998,0.07209668419096438,0.13912606719790332,0.006587305029351001
22.60000000000001,71.4999999999998,0.06035853112162891,0.11479115717475372,0.005817404687479076
22.70000000000001,68.0,0.06583134849635496,0.12752471864577145,0.005796783388857616
22.70000000000001,68.1,0.07616445005567686,0.14812582848120293,0.006570291780289288
22.70000000000001,68.19999999999999,0.0822555071090225,0.15874904983084076,0.007315032105656948
22.70000000000001,68.29999999999998,0.08622318332127904,0.164786435159633,0.007974679240677697
22.70000000000001,68.39999999999998,0.08972440553609108,0.16993128387488232,0.008569516873853867
22.70000000000001,68.49999999999997,0.09292224013742778,0.1745062532511799,0.009129549843666042
22.70000000000001,68.59999999999997,0.09603299104802158,0.17892795859153676,0.009671659723799297
22.70000000000001,68.69999999999996,0.09926899380282905,0.18381971559923818,0.010183059509239758
22.70000000000001,68.79999999999995,0.1020338093677218,0.18788841941219853,0.010642906157460092
22.70000000000001,68.89999999999995,0.10417128539123802,0.1908306754995843,0.011031627153853831
22.70000000000001,68.99999999999994,0.10593664756114268,0.19332112329011591,0.011348759689962433
