period_start,period_end,b_signal,rate_signal,cluster_signal,risk_score,risk_label,q33,q66
1993-01-31 00:00:00+00:00,1993-02-14 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-02-14 00:00:00+00:00,1993-02-28 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-02-28 00:00:00+00:00,1993-03-14 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-03-14 00:00:00+00:00,1993-03-28 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-03-28 00:00:00+00:00,1993-04-11 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-04-11 00:00:00+00:00,1993-04-25 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-04-25 00:00:00+00:00,1993-05-09 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-05-09 00:00:00+00:00,1993-05-23 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-05-23 00:00:00+00:00,1993-06-06 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-06-06 00:00:00+00:00,1993-06-20 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-06-20 00:00:00+00:00,1993-07-04 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-07-04 00:00:00+00:00,1993-07-18 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-07-18 00:00:00+00:00,1993-08-01 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-08-01 00:00:00+00:00,1993-08-15 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-08-15 00:00:00+00:00,1993-08-29 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-08-29 00:00:00+00:00,1993-09-12 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-09-12 00:00:00+00:00,1993-09-26 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-09-26 00:00:00+00:00,1993-10-10 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-10-10 00:00:00+00:00,1993-10-24 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-10-24 00:00:00+00:00,1993-11-07 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-11-07 00:00:00+00:00,1993-11-21 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-11-21 00:00:00+00:00,1993-12-05 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-12-05 00:00:00+00:00,1993-12-19 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1993-12-19 00:00:00+00:00,1994-01-02 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-01-02 00:00:00+00:00,1994-01-16 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-01-16 00:00:00+00:00,1994-01-30 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-01-30 00:00:00+00:00,1994-02-13 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-02-13 00:00:00+00:00,1994-02-27 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-02-27 00:00:00+00:00,1994-03-13 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-03-13 00:00:00+00:00,1994-03-27 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-03-27 00:00:00+00:00,1994-04-10 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-04-10 00:00:00+00:00,1994-04-24 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-04-24 00:00:00+00:00,1994-05-08 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-05-08 00:00:00+00:00,1994-05-22 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-05-22 00:00:00+00:00,1994-06-05 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-06-05 00:00:00+00:00,1994-06-19 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-06-19 00:00:00+00:00,1994-07-03 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-07-03 00:00:00+00:00,1994-07-17 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-07-17 00:00:00+00:00,1994-07-31 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-07-31 00:00:00+00:00,1994-08-14 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-08-14 00:00:00+00:00,1994-08-28 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-08-28 00:00:00+00:00,1994-09-11 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-09-11 00:00:00+00:00,1994-09-25 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-09-25 00:00:00+00:00,1994-10-09 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-10-09 00:00:00+00:00,1994-10-23 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-10-23 00:00:00+00:00,1994-11-06 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-11-06 00:00:00+00:00,1994-11-20 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-11-20 00:00:00+00:00,1994-12-04 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-12-04 00:00:00+00:00,1994-12-18 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1994-12-18 00:00:00+00:00,1995-01-01 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-01-01 00:00:00+00:00,1995-01-15 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-01-15 00:00:00+00:00,1995-01-29 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-01-29 00:00:00+00:00,1995-02-12 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-02-12 00:00:00+00:00,1995-02-26 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-02-26 00:00:00+00:00,1995-03-12 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-03-12 00:00:00+00:00,1995-03-26 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-03-26 00:00:00+00:00,1995-04-09 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-04-09 00:00:00+00:00,1995-04-23 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-04-23 00:00:00+00:00,1995-05-07 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-05-07 00:00:00+00:00,1995-05-21 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-05-21 00:00:00+00:00,1995-06-04 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-06-04 00:00:00+00:00,1995-06-18 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-06-18 00:00:00+00:00,1995-07-02 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-07-02 00:00:00+00:00,1995-07-16 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-07-16 00:00:00+00:00,1995-07-30 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-07-30 00:00:00+00:00,1995-08-13 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-08-13 00:00:00+00:00,1995-08-27 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-08-27 00:00:00+00:00,1995-09-10 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-09-10 00:00:00+00:00,1995-09-24 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-09-24 00:00:00+00:00,1995-10-08 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-10-08 00:00:00+00:00,1995-10-22 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-10-22 00:00:00+00:00,1995-11-05 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-11-05 00:00:00+00:00,1995-11-19 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-11-19 00:00:00+00:00,1995-12-03 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-12-03 00:00:00+00:00,1995-12-17 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-12-17 00:00:00+00:00,1995-12-31 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1995-12-31 00:00:00+00:00,1996-01-14 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-01-14 00:00:00+00:00,1996-01-28 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-01-28 00:00:00+00:00,1996-02-11 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-02-11 00:00:00+00:00,1996-02-25 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-02-25 00:00:00+00:00,1996-03-10 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-03-10 00:00:00+00:00,1996-03-24 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-03-24 00:00:00+00:00,1996-04-07 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-04-07 00:00:00+00:00,1996-04-21 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-04-21 00:00:00+00:00,1996-05-05 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-05-05 00:00:00+00:00,1996-05-19 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-05-19 00:00:00+00:00,1996-06-02 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-06-02 00:00:00+00:00,1996-06-16 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-06-16 00:00:00+00:00,1996-06-30 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-06-30 00:00:00+00:00,1996-07-14 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-07-14 00:00:00+00:00,1996-07-28 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-07-28 00:00:00+00:00,1996-08-11 00:00:00+00:00,,0.525730897369017,,0.525730897369017,HIGH,0.467868180009331,0.467868180009331
1996-08-11 00:00:00+00:00,1996-08-25 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-08-25 00:00:00+00:00,1996-09-08 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-09-08 00:00:00+00:00,1996-09-22 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-09-22 00:00:00+00:00,1996-10-06 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-10-06 00:00:00+00:00,1996-10-20 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-10-20 00:00:00+00:00,1996-11-03 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-11-03 00:00:00+00:00,1996-11-17 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-11-17 00:00:00+00:00,1996-12-01 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-12-01 00:00:00+00:00,1996-12-15 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-12-15 00:00:00+00:00,1996-12-29 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1996-12-29 00:00:00+00:00,1997-01-12 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-01-12 00:00:00+00:00,1997-01-26 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-01-26 00:00:00+00:00,1997-02-09 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-02-09 00:00:00+00:00,1997-02-23 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-02-23 00:00:00+00:00,1997-03-09 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-03-09 00:00:00+00:00,1997-03-23 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-03-23 00:00:00+00:00,1997-04-06 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-04-06 00:00:00+00:00,1997-04-20 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-04-20 00:00:00+00:00,1997-05-04 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-05-04 00:00:00+00:00,1997-05-18 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-05-18 00:00:00+00:00,1997-06-01 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-06-01 00:00:00+00:00,1997-06-15 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-06-15 00:00:00+00:00,1997-06-29 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-06-29 00:00:00+00:00,1997-07-13 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-07-13 00:00:00+00:00,1997-07-27 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-07-27 00:00:00+00:00,1997-08-10 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-08-10 00:00:00+00:00,1997-08-24 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-08-24 00:00:00+00:00,1997-09-07 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-09-07 00:00:00+00:00,1997-09-21 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-09-21 00:00:00+00:00,1997-10-05 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-10-05 00:00:00+00:00,1997-10-19 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-10-19 00:00:00+00:00,1997-11-02 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-11-02 00:00:00+00:00,1997-11-16 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-11-16 00:00:00+00:00,1997-11-30 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-11-30 00:00:00+00:00,1997-12-14 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-12-14 00:00:00+00:00,1997-12-28 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1997-12-28 00:00:00+00:00,1998-01-11 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1998-01-11 00:00:00+00:00,1998-01-25 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1998-01-25 00:00:00+00:00,1998-02-08 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1998-02-08 00:00:00+00:00,1998-02-22 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1998-02-22 00:00:00+00:00,1998-03-08 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1998-03-08 00:00:00+00:00,1998-03-22 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
1998-03-22 00:00:00+00:00,1998-04-05 00:00:00+00:00,,0.46786818000933095,,0.467868180009331,HIGH,0.467868180009331,0.467868180009331
